date,rooms_available,price_per_night,room_id
2024-03-02 00:00:00,312,827,859
2024-03-03 00:00:00,335,589,845
2024-03-04 00:00:00,498,263,331
2024-03-05 00:00:00,236,672,305
2024-03-06 00:00:00,547,371,728
2024-03-07 00:00:00,505,776,877
2024-03-08 00:00:00,233,833,314
2024-03-09 00:00:00,177,564,788
2024-03-10 00:00:00,428,330,546
2024-03-11 00:00:00,394,790,77
2024-03-12 00:00:00,389,341,948
2024-03-13 00:00:00,231,687,457
2024-03-14 00:00:00,273,241,534
2024-03-15 00:00:00,335,641,338
2024-03-16 00:00:00,282,639,898
2024-03-17 00:00:00,166,182,392
2024-03-18 00:00:00,493,501,549
2024-03-19 00:00:00,280,715,758
2024-03-20 00:00:00,263,764,401
2024-03-21 00:00:00,154,467,883
2024-03-22 00:00:00,354,778,503
2024-03-23 00:00:00,338,560,195
2024-03-24 00:00:00,275,858,499
2024-03-25 00:00:00,261,192,232
2024-03-26 00:00:00,219,304,313
2024-03-27 00:00:00,351,485,800
2024-03-28 00:00:00,507,685,337
2024-03-29 00:00:00,536,424,584
2024-03-30 00:00:00,359,507,687
2024-03-31 00:00:00,157,573,184
2024-04-01 00:00:00,400,663,869
2024-04-02 00:00:00,459,483,102
2024-04-03 00:00:00,156,598,804
2024-04-04 00:00:00,474,264,290
2024-04-05 00:00:00,377,470,820
2024-04-06 00:00:00,307,733,765
2024-04-07 00:00:00,191,682,399
2024-04-08 00:00:00,430,591,573
2024-04-09 00:00:00,498,281,236
2024-04-10 00:00:00,429,687,512
2024-04-11 00:00:00,197,441,592
2024-04-12 00:00:00,409,557,268
2024-04-13 00:00:00,521,435,934
2024-04-14 00:00:00,500,220,408
2024-04-15 00:00:00,338,565,15
2024-04-16 00:00:00,464,588,417
2024-04-17 00:00:00,297,165,252
2024-04-18 00:00:00,549,879,140
2024-04-19 00:00:00,380,460,169
2024-04-20 00:00:00,328,525,396
2024-04-21 00:00:00,447,384,390
2024-04-22 00:00:00,326,867,41
2024-04-23 00:00:00,308,154,168
2024-04-24 00:00:00,273,705,824
2024-04-25 00:00:00,429,305,301
2024-04-26 00:00:00,245,206,431
2024-04-27 00:00:00,547,612,99
2024-04-28 00:00:00,349,863,876
2024-04-29 00:00:00,419,249,964
2024-04-30 00:00:00,432,757,408
2024-05-01 00:00:00,225,783,182
2024-05-02 00:00:00,185,615,79
2024-05-03 00:00:00,371,188,350
2024-05-04 00:00:00,442,615,701
2024-05-05 00:00:00,285,415,655
2024-05-06 00:00:00,365,475,450
2024-05-07 00:00:00,239,614,935
2024-05-08 00:00:00,174,359,394
2024-05-09 00:00:00,436,673,527
2024-05-10 00:00:00,232,838,718
2024-05-11 00:00:00,439,849,321
2024-05-12 00:00:00,498,826,740
2024-05-13 00:00:00,487,245,808
2024-05-14 00:00:00,506,847,896
2024-05-15 00:00:00,365,274,333
2024-05-16 00:00:00,323,406,173
2024-05-17 00:00:00,233,152,550
2024-05-18 00:00:00,269,663,628
2024-05-19 00:00:00,249,613,121
2024-05-20 00:00:00,244,751,711
2024-05-21 00:00:00,155,460,332
2024-05-22 00:00:00,298,405,84
2024-05-23 00:00:00,415,479,618
2024-05-24 00:00:00,278,221,458
2024-05-25 00:00:00,337,815,655
2024-05-26 00:00:00,181,428,510
2024-05-27 00:00:00,261,573,328
2024-05-28 00:00:00,232,606,519
2024-05-29 00:00:00,362,598,526
2024-05-30 00:00:00,245,767,198
2024-05-31 00:00:00,470,255,602
2024-06-01 00:00:00,268,477,486
2024-06-02 00:00:00,478,482,186
2024-06-03 00:00:00,338,646,944
2024-06-04 00:00:00,443,704,823
2024-06-05 00:00:00,178,158,550
2024-06-06 00:00:00,456,870,934
2024-06-07 00:00:00,450,664,566
2024-06-08 00:00:00,207,830,246
2024-06-09 00:00:00,326,398,954
2024-06-10 00:00:00,357,288,618
2024-06-11 00:00:00,317,715,886
2024-06-12 00:00:00,432,675,864
2024-06-13 00:00:00,358,270,59
2024-06-14 00:00:00,271,446,870
2024-06-15 00:00:00,317,704,923
2024-06-16 00:00:00,355,188,842
2024-06-17 00:00:00,268,681,785
2024-06-18 00:00:00,482,333,753
2024-06-19 00:00:00,530,742,403
2024-06-20 00:00:00,227,847,432
2024-06-21 00:00:00,441,359,482
2024-06-22 00:00:00,172,339,195
2024-06-23 00:00:00,437,437,457
2024-06-24 00:00:00,205,222,355
2024-06-25 00:00:00,526,293,796
2024-06-26 00:00:00,475,712,944
2024-06-27 00:00:00,359,683,174
2024-06-28 00:00:00,251,251,926
2024-06-29 00:00:00,451,364,329
2024-06-30 00:00:00,352,227,49
2024-07-01 00:00:00,416,289,419
2024-07-02 00:00:00,307,678,563
2024-07-03 00:00:00,179,542,276
2023-01-01 00:00:00,453,586,281
2023-01-02 00:00:00,340,523,378
2023-01-03 00:00:00,544,731,185
2023-01-04 00:00:00,478,691,426
2023-01-05 00:00:00,325,666,158
2023-01-06 00:00:00,196,520,1
2023-01-07 00:00:00,272,827,906
2023-01-08 00:00:00,257,470,90
2023-01-09 00:00:00,174,639,931
2023-01-10 00:00:00,434,608,518
2023-01-11 00:00:00,546,375,247
2023-01-12 00:00:00,204,558,94
2023-01-13 00:00:00,240,187,141
2023-01-14 00:00:00,321,641,737
2023-01-15 00:00:00,273,501,105
2023-01-16 00:00:00,422,581,547
2023-01-17 00:00:00,217,329,286
2023-01-18 00:00:00,435,605,606
2023-01-19 00:00:00,392,580,246
2023-01-20 00:00:00,209,440,184
2023-01-21 00:00:00,459,851,767
2023-01-22 00:00:00,416,497,463
2023-01-23 00:00:00,368,229,622
2023-01-24 00:00:00,338,836,324
2023-01-25 00:00:00,204,219,14
2023-01-26 00:00:00,476,210,274
2023-01-27 00:00:00,254,422,774
2023-01-28 00:00:00,358,312,277
2023-01-29 00:00:00,494,627,133
2023-01-30 00:00:00,508,531,352
2023-01-31 00:00:00,547,260,5
2023-02-01 00:00:00,320,415,453
2023-02-02 00:00:00,264,574,943
2023-02-03 00:00:00,441,560,594
2023-02-04 00:00:00,518,696,630
2023-02-05 00:00:00,479,820,479
2023-02-06 00:00:00,368,758,757
2023-02-07 00:00:00,318,778,924
2023-02-08 00:00:00,535,514,265
2023-02-09 00:00:00,417,759,516
2023-02-10 00:00:00,210,508,258
2023-02-11 00:00:00,507,596,967
2023-02-12 00:00:00,493,659,890
2023-02-13 00:00:00,188,500,43
2023-02-14 00:00:00,298,430,652
2023-02-15 00:00:00,268,635,172
2023-02-16 00:00:00,197,842,119
2023-02-17 00:00:00,180,162,1
2023-02-18 00:00:00,217,167,54
2023-02-19 00:00:00,316,486,481
2023-02-20 00:00:00,383,552,661
2023-02-21 00:00:00,231,199,953
2023-02-22 00:00:00,526,437,244
2023-02-23 00:00:00,543,340,381
2023-02-24 00:00:00,157,414,769
2023-02-25 00:00:00,375,164,914
2023-02-26 00:00:00,506,731,329
2023-02-27 00:00:00,413,304,631
2023-02-28 00:00:00,375,430,330
2023-03-01 00:00:00,448,403,883
2023-03-02 00:00:00,412,695,696
2023-03-03 00:00:00,220,245,755
2023-03-04 00:00:00,412,396,90
2023-03-05 00:00:00,446,720,160
2023-03-06 00:00:00,351,320,920
2023-03-07 00:00:00,391,747,174
2023-03-08 00:00:00,444,156,470
2023-03-09 00:00:00,243,612,251
2023-03-10 00:00:00,383,647,115
2023-03-11 00:00:00,256,762,177
2023-03-12 00:00:00,449,316,578
2023-03-13 00:00:00,246,607,751
2023-03-14 00:00:00,400,151,922
2023-03-15 00:00:00,287,637,356
2023-03-16 00:00:00,203,574,717
2023-03-17 00:00:00,391,177,731
2023-03-18 00:00:00,395,849,388
2023-03-19 00:00:00,442,417,759
2023-03-20 00:00:00,219,407,665
2023-03-21 00:00:00,503,311,330
2023-03-22 00:00:00,514,217,434
2023-03-23 00:00:00,363,295,203
2023-03-24 00:00:00,292,704,483
2023-03-25 00:00:00,418,624,465
2023-03-26 00:00:00,473,417,234
2023-03-27 00:00:00,515,409,914
2023-03-28 00:00:00,521,292,932
2023-03-29 00:00:00,352,219,409
2023-03-30 00:00:00,524,270,336
2023-03-31 00:00:00,477,492,840
2023-04-01 00:00:00,445,259,694
2023-04-02 00:00:00,384,665,842
2023-04-03 00:00:00,292,361,79
2023-04-04 00:00:00,257,236,909
2023-04-05 00:00:00,191,396,844
2023-04-06 00:00:00,438,811,651
2023-04-07 00:00:00,333,303,420
2023-04-08 00:00:00,329,184,122
2023-04-09 00:00:00,160,217,557
2023-04-10 00:00:00,459,726,118
2023-04-11 00:00:00,446,653,961
2023-04-12 00:00:00,229,783,649
2023-04-13 00:00:00,532,188,395
2023-04-14 00:00:00,325,411,320
2023-04-15 00:00:00,478,718,353
2023-04-16 00:00:00,271,401,233
2023-04-17 00:00:00,302,233,663
2023-04-18 00:00:00,537,633,271
2023-04-19 00:00:00,417,441,166
2023-04-20 00:00:00,212,301,727
2023-04-21 00:00:00,519,710,764
2023-04-22 00:00:00,536,523,789
2023-04-23 00:00:00,300,189,838
2023-04-24 00:00:00,430,682,798
2023-04-25 00:00:00,359,250,189
2023-04-26 00:00:00,514,562,783
2023-04-27 00:00:00,152,466,903
2023-04-28 00:00:00,318,841,466
2023-04-29 00:00:00,403,229,843
2023-04-30 00:00:00,180,474,739
2023-05-01 00:00:00,426,566,261
2023-05-02 00:00:00,541,716,401
2023-05-03 00:00:00,517,185,861
2023-05-04 00:00:00,309,854,960
2023-05-05 00:00:00,297,411,781
2023-05-06 00:00:00,337,288,558
2023-05-07 00:00:00,525,678,842
2023-05-08 00:00:00,451,403,817
2023-05-09 00:00:00,316,216,482
2023-05-10 00:00:00,360,365,557
2023-05-11 00:00:00,369,352,87
2023-05-12 00:00:00,312,331,556
2023-05-13 00:00:00,250,812,859
2023-05-14 00:00:00,252,782,687
2023-05-15 00:00:00,272,578,409
2023-05-16 00:00:00,373,726,805
2023-05-17 00:00:00,281,418,315
2023-05-18 00:00:00,401,655,178
2023-05-19 00:00:00,406,708,254
2023-05-20 00:00:00,288,368,510
2023-05-21 00:00:00,248,596,132
2023-05-22 00:00:00,300,656,314
2023-05-23 00:00:00,187,440,218
2023-05-24 00:00:00,177,721,135
2023-05-25 00:00:00,284,744,40
2023-05-26 00:00:00,530,867,388
2023-05-27 00:00:00,259,560,649
2023-05-28 00:00:00,447,552,281
2023-05-29 00:00:00,196,708,328
2023-05-30 00:00:00,260,151,103
2023-05-31 00:00:00,523,175,649
2023-06-01 00:00:00,253,556,83
2023-06-02 00:00:00,342,211,529
2023-06-03 00:00:00,423,554,477
2023-06-04 00:00:00,372,837,701
2023-06-05 00:00:00,227,299,650
2023-06-06 00:00:00,331,835,878
2023-06-07 00:00:00,407,755,83
2023-06-08 00:00:00,205,880,858
2023-06-09 00:00:00,425,850,717
2023-06-10 00:00:00,280,810,541
2023-06-11 00:00:00,309,758,402
2023-06-12 00:00:00,456,783,794
2023-06-13 00:00:00,220,241,727
2023-06-14 00:00:00,386,410,293
2023-06-15 00:00:00,291,792,372
2023-06-16 00:00:00,270,763,156
2023-06-17 00:00:00,310,308,104
2023-06-18 00:00:00,458,776,850
2023-06-19 00:00:00,234,416,491
2023-06-20 00:00:00,492,540,269
2023-06-21 00:00:00,263,322,667
2023-06-22 00:00:00,163,788,386
2023-06-23 00:00:00,168,684,264
2023-06-24 00:00:00,450,765,3
2023-06-25 00:00:00,518,812,111
2023-06-26 00:00:00,385,281,710
2023-06-27 00:00:00,379,395,815
2023-06-28 00:00:00,387,552,381
2023-06-29 00:00:00,154,575,236
2023-06-30 00:00:00,312,874,44
2023-07-01 00:00:00,300,675,688
2023-07-02 00:00:00,269,202,892
2023-07-03 00:00:00,476,647,821
2023-07-04 00:00:00,385,470,813
2023-07-05 00:00:00,523,773,482
2023-07-06 00:00:00,376,436,4
2023-07-07 00:00:00,514,604,164
2023-07-08 00:00:00,211,728,185
2023-07-09 00:00:00,432,591,469
2023-07-10 00:00:00,426,806,409
2023-07-11 00:00:00,314,738,951
2023-07-12 00:00:00,523,283,922
2023-07-13 00:00:00,344,856,493
2023-07-14 00:00:00,198,388,866
2023-07-15 00:00:00,433,679,862
2023-07-16 00:00:00,341,619,889
2023-07-17 00:00:00,207,553,880
2023-07-18 00:00:00,461,601,538
2023-07-19 00:00:00,304,248,434
2023-07-20 00:00:00,359,430,305
2023-07-21 00:00:00,495,183,31
2023-07-22 00:00:00,526,192,751
2023-07-23 00:00:00,330,871,887
2023-07-24 00:00:00,289,273,144
2023-07-25 00:00:00,185,374,551
2023-07-26 00:00:00,545,185,315
2023-07-27 00:00:00,414,300,887
2023-07-28 00:00:00,370,702,162
2023-07-29 00:00:00,251,760,562
2023-07-30 00:00:00,192,233,510
2023-07-31 00:00:00,452,373,191
2023-08-01 00:00:00,427,723,349
2023-08-02 00:00:00,409,796,99
2023-08-03 00:00:00,402,388,101
2023-08-04 00:00:00,387,535,314
2023-08-05 00:00:00,210,451,616
2023-08-06 00:00:00,389,539,718
2023-08-07 00:00:00,203,605,415
2023-08-08 00:00:00,362,235,27
2023-08-09 00:00:00,166,644,795
2023-08-10 00:00:00,491,194,231
2023-08-11 00:00:00,367,168,436
2023-08-12 00:00:00,334,523,95
2023-08-13 00:00:00,423,443,86
2023-08-14 00:00:00,232,673,931
2023-08-15 00:00:00,304,671,182
2023-08-16 00:00:00,207,328,197
2023-08-17 00:00:00,516,302,891
2023-08-18 00:00:00,465,556,797
2023-08-19 00:00:00,156,750,841
2023-08-20 00:00:00,245,373,556
2023-08-21 00:00:00,518,618,473
2023-08-22 00:00:00,404,428,111
2023-08-23 00:00:00,188,809,643
2023-08-24 00:00:00,550,207,501
2023-08-25 00:00:00,274,290,599
2023-08-26 00:00:00,159,706,182
2023-08-27 00:00:00,237,490,103
2023-08-28 00:00:00,453,819,483
2023-08-29 00:00:00,182,288,90
2023-08-30 00:00:00,435,519,955
2023-08-31 00:00:00,475,383,423
2023-09-01 00:00:00,323,380,689
2023-09-02 00:00:00,431,776,371
2023-09-03 00:00:00,313,290,307
2023-09-04 00:00:00,156,562,953
2023-09-05 00:00:00,378,394,789
2023-09-06 00:00:00,358,667,303
2023-09-07 00:00:00,345,656,604
2023-09-08 00:00:00,454,495,443
2023-09-09 00:00:00,393,316,603
2023-09-10 00:00:00,342,697,424
2023-09-11 00:00:00,465,325,541
2023-09-12 00:00:00,249,259,496
2023-09-13 00:00:00,369,237,720
2023-09-14 00:00:00,510,454,771
2023-09-15 00:00:00,510,671,133
2023-09-16 00:00:00,394,714,646
2023-09-17 00:00:00,466,372,700
2023-09-18 00:00:00,499,759,44
2023-09-19 00:00:00,202,849,19
2023-09-20 00:00:00,249,780,757
2023-09-21 00:00:00,151,473,100
2023-09-22 00:00:00,432,744,205
2023-09-23 00:00:00,202,736,5
2023-09-24 00:00:00,417,328,499
2023-09-25 00:00:00,393,293,932
2023-09-26 00:00:00,459,801,423
2023-09-27 00:00:00,335,792,628
2023-09-28 00:00:00,310,811,682
2023-09-29 00:00:00,206,282,428
2023-09-30 00:00:00,506,530,589
2023-10-01 00:00:00,490,453,348
2023-10-02 00:00:00,199,625,384
2023-10-03 00:00:00,323,528,580
2023-10-04 00:00:00,217,323,939
2023-10-05 00:00:00,302,475,367
2023-10-06 00:00:00,332,685,304
2023-10-07 00:00:00,521,396,561
2023-10-08 00:00:00,258,502,771
2023-10-09 00:00:00,328,724,476
2023-10-10 00:00:00,340,301,626
2023-10-11 00:00:00,445,408,168
2023-10-12 00:00:00,339,510,930
2023-10-13 00:00:00,442,557,814
2023-10-14 00:00:00,511,336,923
2023-10-15 00:00:00,438,761,174
2023-10-16 00:00:00,324,804,592
2023-10-17 00:00:00,457,431,410
2023-10-18 00:00:00,239,528,106
2023-10-19 00:00:00,468,384,207
2023-10-20 00:00:00,352,714,600
2023-10-21 00:00:00,395,652,151
2023-10-22 00:00:00,547,256,820
2023-10-23 00:00:00,303,521,237
2023-10-24 00:00:00,405,661,382
2023-10-25 00:00:00,223,644,723
2023-10-26 00:00:00,293,868,373
2023-10-27 00:00:00,284,716,323
2023-10-28 00:00:00,476,306,901
2023-10-29 00:00:00,397,352,346
2023-10-30 00:00:00,489,640,922
2023-10-31 00:00:00,372,205,310
2023-11-01 00:00:00,450,163,512
2023-11-02 00:00:00,508,809,864
2023-11-03 00:00:00,474,791,60
2023-11-04 00:00:00,339,721,907
2023-11-05 00:00:00,503,835,318
2023-11-06 00:00:00,179,614,84
2023-11-07 00:00:00,530,399,457
2023-11-08 00:00:00,386,340,513
2023-11-09 00:00:00,251,489,214
2023-11-10 00:00:00,351,614,350
2023-11-11 00:00:00,471,575,104
2023-11-12 00:00:00,160,198,880
2023-11-13 00:00:00,412,689,697
2023-11-14 00:00:00,169,252,329
2023-11-15 00:00:00,386,491,891
2023-11-16 00:00:00,467,840,810
2023-11-17 00:00:00,207,622,707
2023-11-18 00:00:00,342,233,371
2023-11-19 00:00:00,258,308,304
2023-11-20 00:00:00,420,526,590
2023-11-21 00:00:00,308,533,166
2023-11-22 00:00:00,153,309,654
2023-11-23 00:00:00,275,352,826
2023-11-24 00:00:00,263,727,522
2023-11-25 00:00:00,252,487,273
2023-11-26 00:00:00,486,399,867
2023-11-27 00:00:00,522,797,148
2023-11-28 00:00:00,377,631,839
2023-11-29 00:00:00,283,763,198
2023-11-30 00:00:00,471,760,303
2023-12-01 00:00:00,539,320,319
2023-12-02 00:00:00,361,558,352
2023-12-03 00:00:00,275,590,933
2023-12-04 00:00:00,427,249,260
2023-12-05 00:00:00,306,667,823
2023-12-06 00:00:00,341,730,466
2023-12-07 00:00:00,521,426,497
2023-12-08 00:00:00,295,594,48
2023-12-09 00:00:00,491,640,79
2023-12-10 00:00:00,198,807,83
2023-12-11 00:00:00,287,262,508
2023-12-12 00:00:00,435,793,29
2023-12-13 00:00:00,238,283,540
2023-12-14 00:00:00,201,366,820
2023-12-15 00:00:00,461,240,657
2023-12-16 00:00:00,340,381,412
2023-12-17 00:00:00,194,261,351
2023-12-18 00:00:00,178,625,366
2023-12-19 00:00:00,201,327,874
2023-12-20 00:00:00,347,409,317
2023-12-21 00:00:00,226,399,136
2023-12-22 00:00:00,420,833,479
2023-12-23 00:00:00,383,340,158
2023-12-24 00:00:00,298,625,955
2023-12-25 00:00:00,251,581,98
2023-12-26 00:00:00,542,450,383
2023-12-27 00:00:00,443,606,942
2023-12-28 00:00:00,345,296,903
2023-12-29 00:00:00,394,407,600
2023-12-30 00:00:00,543,796,917
2023-12-31 00:00:00,446,264,488
2024-01-01 00:00:00,171,585,317
2024-01-02 00:00:00,451,624,182
2024-01-03 00:00:00,481,787,517
2024-01-04 00:00:00,284,383,755
2024-01-05 00:00:00,461,153,269
2024-01-06 00:00:00,273,280,632
2024-01-07 00:00:00,530,597,179
2024-01-08 00:00:00,541,842,74
2024-01-09 00:00:00,365,542,516
2024-01-10 00:00:00,328,745,902
2024-01-11 00:00:00,358,834,367
2024-01-12 00:00:00,443,569,252
2024-01-13 00:00:00,294,514,73
2024-01-14 00:00:00,459,706,640
2024-01-15 00:00:00,412,631,719
2024-01-16 00:00:00,358,343,149
2024-01-17 00:00:00,388,195,508
2024-01-18 00:00:00,503,176,938
2024-01-19 00:00:00,388,479,829
2024-01-20 00:00:00,323,418,552
2024-01-21 00:00:00,230,169,175
2024-01-22 00:00:00,262,710,157
2024-01-23 00:00:00,535,403,331
2024-01-24 00:00:00,195,399,784
2024-01-25 00:00:00,387,502,19
2024-01-26 00:00:00,190,486,793
2024-01-27 00:00:00,204,603,215
2024-01-28 00:00:00,388,473,336
2024-01-29 00:00:00,434,203,503
2024-01-30 00:00:00,304,594,332
2024-01-31 00:00:00,286,596,596
2024-02-01 00:00:00,206,796,743
2024-02-02 00:00:00,446,430,639
2024-02-03 00:00:00,357,567,81
2024-02-04 00:00:00,301,356,923
2024-02-05 00:00:00,202,392,4
2024-02-06 00:00:00,165,303,270
2024-02-07 00:00:00,520,577,475
2024-02-08 00:00:00,480,268,29
2024-02-09 00:00:00,405,154,814
2024-02-10 00:00:00,252,821,220
2024-02-11 00:00:00,181,447,373
2024-02-12 00:00:00,531,463,752
2024-02-13 00:00:00,529,608,696
2024-02-14 00:00:00,241,298,758
2024-02-15 00:00:00,177,532,434
2024-02-16 00:00:00,490,488,348
2024-02-17 00:00:00,441,857,441
2024-02-18 00:00:00,155,843,200
2024-02-19 00:00:00,546,557,685
2024-02-20 00:00:00,420,386,131
2024-02-21 00:00:00,352,540,411
2024-02-22 00:00:00,262,526,701
2024-02-23 00:00:00,480,185,651
2024-02-24 00:00:00,498,812,857
2024-02-25 00:00:00,299,219,620
2024-02-26 00:00:00,208,456,722
2024-02-27 00:00:00,357,408,762
2024-02-28 00:00:00,403,801,466
2024-02-29 00:00:00,520,290,714
2024-03-01 00:00:00,497,650,805
2024-03-02 00:00:00,348,193,285
2024-03-03 00:00:00,539,474,396
2024-03-04 00:00:00,260,696,37
2024-03-05 00:00:00,474,598,477
2024-03-06 00:00:00,275,751,757
2024-03-07 00:00:00,383,273,486
2024-03-08 00:00:00,152,336,119
2024-03-09 00:00:00,441,668,408
2024-03-10 00:00:00,320,573,465
2024-03-11 00:00:00,511,385,271
2024-03-12 00:00:00,332,511,284
2024-03-13 00:00:00,533,453,424
2024-03-14 00:00:00,224,537,245
2024-03-15 00:00:00,286,585,881
2024-03-16 00:00:00,158,262,640
2024-03-17 00:00:00,327,647,170
2024-03-18 00:00:00,285,289,117
2024-03-19 00:00:00,385,607,623
2024-03-20 00:00:00,171,524,241
2024-03-21 00:00:00,532,447,5
2024-03-22 00:00:00,449,869,797
2024-03-23 00:00:00,496,198,275
2024-03-24 00:00:00,401,779,965
2024-03-25 00:00:00,165,499,434
2024-03-26 00:00:00,409,591,895
2024-03-27 00:00:00,168,411,98
2024-03-28 00:00:00,328,190,700
2024-03-29 00:00:00,374,278,514
2024-03-30 00:00:00,241,857,939
2024-03-31 00:00:00,455,335,756
2024-04-01 00:00:00,325,299,515
2024-04-02 00:00:00,257,239,343
2024-04-03 00:00:00,475,801,931
2024-04-04 00:00:00,300,337,430
2024-04-05 00:00:00,281,695,824
2024-04-06 00:00:00,511,291,861
2024-04-07 00:00:00,301,200,328
2024-04-08 00:00:00,376,590,795
2024-04-09 00:00:00,382,392,963
2024-04-10 00:00:00,453,868,372
2024-04-11 00:00:00,348,823,497
2024-04-12 00:00:00,157,302,743
2024-04-13 00:00:00,520,529,697
2024-04-14 00:00:00,473,851,520
2024-04-15 00:00:00,384,436,85
2024-04-16 00:00:00,499,781,882
2024-04-17 00:00:00,274,195,40
2024-04-18 00:00:00,548,685,782
2024-04-19 00:00:00,444,813,953
2024-04-20 00:00:00,457,549,401
2024-04-21 00:00:00,464,732,478
2024-04-22 00:00:00,200,546,905
2024-04-23 00:00:00,322,616,184
2024-04-24 00:00:00,434,727,806
2024-04-25 00:00:00,370,738,168
2024-04-26 00:00:00,217,239,701
2024-04-27 00:00:00,334,701,13
2024-04-28 00:00:00,288,811,778
2024-04-29 00:00:00,210,724,136
2024-04-30 00:00:00,397,269,479
2024-05-01 00:00:00,416,491,656
2024-05-02 00:00:00,239,356,82
2024-05-03 00:00:00,491,331,128
2024-05-04 00:00:00,265,197,10
2024-05-05 00:00:00,214,598,540
2024-05-06 00:00:00,382,602,324
2024-05-07 00:00:00,240,510,213
2024-05-08 00:00:00,331,230,65
2024-05-09 00:00:00,338,816,648
2024-05-10 00:00:00,438,461,150
2024-05-11 00:00:00,503,180,294
2024-05-12 00:00:00,386,423,644
2024-05-13 00:00:00,366,817,683
2024-05-14 00:00:00,354,520,333
2024-05-15 00:00:00,316,515,421
2024-05-16 00:00:00,535,393,440
2024-05-17 00:00:00,486,362,555
2024-05-18 00:00:00,465,237,801
2024-05-19 00:00:00,407,821,785
2024-05-20 00:00:00,295,489,8
2024-05-21 00:00:00,491,675,612
2024-05-22 00:00:00,398,848,665
2024-05-23 00:00:00,373,642,136
2024-05-24 00:00:00,312,790,688
2024-05-25 00:00:00,242,570,236
2024-05-26 00:00:00,277,501,427
2024-05-27 00:00:00,501,554,923
2024-05-28 00:00:00,415,465,907
2024-05-29 00:00:00,418,214,811
2024-05-30 00:00:00,461,179,489
2024-05-31 00:00:00,384,512,94
2024-06-01 00:00:00,439,310,513
2024-06-02 00:00:00,534,510,959
2024-06-03 00:00:00,482,840,28
2024-06-04 00:00:00,495,493,716
2024-06-05 00:00:00,526,687,91
2024-06-06 00:00:00,334,166,105
2024-06-07 00:00:00,161,402,314
2024-06-08 00:00:00,477,622,523
2024-06-09 00:00:00,238,766,421
2024-06-10 00:00:00,436,605,537
2024-06-11 00:00:00,416,678,367
2024-06-12 00:00:00,205,321,653
2024-06-13 00:00:00,298,577,646
2024-06-14 00:00:00,240,555,215
2024-06-15 00:00:00,220,442,227
2024-06-16 00:00:00,376,325,596
2024-06-17 00:00:00,435,305,109
2024-06-18 00:00:00,350,428,355
2024-06-19 00:00:00,205,806,240
2024-06-20 00:00:00,351,421,290
2024-06-21 00:00:00,309,475,900
2024-06-22 00:00:00,242,873,33
2024-06-23 00:00:00,355,247,497
2024-06-24 00:00:00,284,608,23
2024-06-25 00:00:00,354,353,508
2024-06-26 00:00:00,521,671,920
2024-06-27 00:00:00,187,159,139
2024-06-28 00:00:00,257,387,859
2024-06-29 00:00:00,169,590,184
2024-06-30 00:00:00,467,193,954
2024-07-01 00:00:00,474,362,751
2024-07-02 00:00:00,529,860,731
2024-07-03 00:00:00,171,282,429
2023-01-01 00:00:00,404,740,209
2023-01-02 00:00:00,407,734,191
2023-01-03 00:00:00,474,176,871
2023-01-04 00:00:00,190,359,233
2023-01-05 00:00:00,166,573,334
2023-01-06 00:00:00,313,746,96
2023-01-07 00:00:00,409,468,65
2023-01-08 00:00:00,443,838,247
2023-01-09 00:00:00,475,823,615
2023-01-10 00:00:00,209,296,15
2023-01-11 00:00:00,342,722,260
2023-01-12 00:00:00,193,215,419
2023-01-13 00:00:00,432,622,749
2023-01-14 00:00:00,463,554,196
2023-01-15 00:00:00,240,605,390
2023-01-16 00:00:00,214,616,909
2023-01-17 00:00:00,235,417,80
2023-01-18 00:00:00,491,376,352
2023-01-19 00:00:00,263,337,737
2023-01-20 00:00:00,500,194,508
2023-01-21 00:00:00,524,773,395
2023-01-22 00:00:00,336,279,582
2023-01-23 00:00:00,540,846,756
2023-01-24 00:00:00,300,471,177
2023-01-25 00:00:00,226,749,274
2023-01-26 00:00:00,502,720,434
2023-01-27 00:00:00,385,579,462
2023-01-28 00:00:00,499,388,738
2023-01-29 00:00:00,489,534,525
2023-01-30 00:00:00,485,600,468
2023-01-31 00:00:00,359,602,451
2023-02-01 00:00:00,424,572,652
2023-02-02 00:00:00,358,679,397
2023-02-03 00:00:00,539,196,173
2023-02-04 00:00:00,528,655,915
2023-02-05 00:00:00,401,374,690
2023-02-06 00:00:00,442,717,812
2023-02-07 00:00:00,214,198,28
2023-02-08 00:00:00,487,525,61
2023-02-09 00:00:00,290,747,237
2023-02-10 00:00:00,272,419,699
2023-02-11 00:00:00,341,682,960
2023-02-12 00:00:00,332,386,23
2023-02-13 00:00:00,382,736,717
2023-02-14 00:00:00,381,413,258
2023-02-15 00:00:00,280,729,243
2023-02-16 00:00:00,156,630,250
2023-02-17 00:00:00,321,200,809
2023-02-18 00:00:00,502,539,874
2023-02-19 00:00:00,327,876,276
2023-02-20 00:00:00,189,617,259
2023-02-21 00:00:00,409,663,111
2023-02-22 00:00:00,495,873,500
2023-02-23 00:00:00,398,399,720
2023-02-24 00:00:00,411,232,873
2023-02-25 00:00:00,356,747,944
2023-02-26 00:00:00,354,640,331
2023-02-27 00:00:00,432,584,694
2023-02-28 00:00:00,481,714,894
2023-03-01 00:00:00,270,733,198
2023-03-02 00:00:00,368,503,185
